mp_ref	mp	term_ref	term	constituency_ref	constituency	party_ref	party	start	election_ref	election	end	cause_ref	cause
<http://www.wikidata.org/entity/Q5312454>	Dugald Cowan	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5150880>	Combined Scottish Universities	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1933-12-30	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q5341581>	Edward Anthony Strauss	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7571155>	Southwark North	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5393040>	Ernest Evans	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7896553>	University of Wales	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5393220>	Ernest Harold Pickering	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q42968338>	Leicester West	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5394047>	Ernest Young	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6841848>	Middlesbrough East	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5485475>	Frank Briant	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q16931901>	Lambeth North	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1934-09-01	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q5487697>	Frank Kingsley Griffith	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6841864>	Middlesbrough West	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5498286>	Frederick Llewellyn-Jones	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5459604>	Flintshire	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5534765>	Geoffrey Mander	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q8030501>	Wolverhampton East	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5542038>	Sir Francis Dyke Acland, 14th Baronet	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032559>	North Cornwall	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1932-07-22	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5542636>	George Morrison	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5150880>	Combined Scottish Universities	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1934-03-12	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5586821>	Goronwy Owen	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5016921>	Caernarvonshire	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5655026>	Harcourt Johnstone	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q988859>	South Shields	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5722137>	Henry Graham White	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4916431>	Birkenhead East	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5722774>	Henry Haydn Jones	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6819499>	Merioneth	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5734460>	Herbert Holdsworth	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3137827>	Bradford South	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q6076320>	Isaac Foot	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4936670>	Bodmin	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q6128825>	James Armand de Rothschild	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6083907>	Isle of Ely	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q6132933>	James Duncan Millar	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5328347>	East Fife	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1932-12-10	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q6284133>	Joseph Hunter	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5313811>	Dumfriesshire	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-07-24	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q6284864>	Joseph Leckie	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7963761>	Walsall	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q6285208>	Joseph Maclay, 2nd Baron Maclay	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7125170>	Paisley	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q6483468>	Lance Mallalieu	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1080320>	Colne Valley	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q6808694>	Megan Lloyd George	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q750661>	Ynys Môn	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q6938232>	Murdoch McKenzie Wood	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4854880>	Banffshire	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q7114471>	Owen Evans	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077398>	Ceredigion	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1932-09-22	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q7321789>	Rhys Hopkin Morris	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077398>	Ceredigion	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1932-08-22	<http://www.wikidata.org/entity/Q46993416>	appointed as a judge
<http://www.wikidata.org/entity/Q7329450>	Richard Thomas Evans	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q672693>	Carmarthen	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q7342062>	Robert Bernays	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4968964>	Bristol North	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q7351087>	Robert William Hamilton	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1050931>	Orkney and Shetland	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q7528447>	Sir Percy Harris, 1st Baronet	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4898089>	Bethnal Green South West	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q7793395>	Thomas Ramsay	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1053141>	Na h-Eileanan an Iar	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q7965930>	Walter Rea, 1st Baron Rea	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077785>	Dewsbury	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q8004338>	William Allen	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5000622>	Burslem	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q8015447>	William McKeag	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1075483>	City of Durham	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q16066811>	John Purcell Dickie	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5163171>	Consett	<http://www.wikidata.org/entity/Q1354368>	National Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q7326880>	Richard John Soper	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4861894>	Barnsley	<http://www.wikidata.org/entity/Q1354368>	National Liberal Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q12356771>	Will Thorne	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7200802>	Plaistow	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q129006>	Clement Attlee	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6549174>	Limehouse	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q15998441>	Tom Smith	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4119975>	Normanton	<http://www.wikidata.org/entity/Q9630>	Labour Party	1933-05-08	<http://www.wikidata.org/entity/Q7053107>	1933 Normanton by-election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q19517623>	Thomas Walter Grundy	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1031931>	Rother Valley	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q19560541>	Benjamin Walter Gardiner	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7899370>	Upton	<http://www.wikidata.org/entity/Q9630>	Labour Party	1934-05-14	<http://www.wikidata.org/entity/Q17022704>	1934 Upton by-election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q208665>	Arthur Henderson	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5129880>	Clay Cross	<http://www.wikidata.org/entity/Q9630>	Labour Party	1933-09-01	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1935-10-20	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q247589>	George Lansbury	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q11797241>	Bow and Bromley	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q2912529>	Josiah Wedgwood, Baron Wedgwood	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1052362>	Newcastle-under-Lyme	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q325403>	Aneurin Bevan	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5331564>	Ebbw Vale	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q332405>	Stafford Cripps	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291088>	Bristol East	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q333174>	Arthur Greenwood	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q874488>	Wakefield	<http://www.wikidata.org/entity/Q9630>	Labour Party	1932-04-21	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q333437>	Gordon Macdonald, 1st Baron Macdonald of Gwaenysgor	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6014210>	Ince	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q334088>	Christopher Addison, 1st Viscount Addison	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7658414>	Swindon	<http://www.wikidata.org/entity/Q9630>	Labour Party	1934-10-25	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q334651>	Dingle Foot	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5314798>	Dundee	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4723394>	Alfred Salter	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4892594>	Bermondsey West	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5075823>	Charles Brown	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3336746>	Mansfield	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5076996>	Charles Duncan	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5129880>	Clay Cross	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1933-07-06	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q5077316>	Charles Edwards	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4879467>	Bedwellty	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5234398>	David Grenfell	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077357>	Gower	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5236051>	David Kirkwood, 1st Baron Kirkwood	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5313683>	Dumbarton Burghs	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5236572>	David Lewis Davies	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1032468>	Pontypridd	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5236738>	David Logan	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6658555>	Liverpool Scotland	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5237718>	David Morgan Adams	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7229427>	Poplar South	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5240884>	David Watts Morgan	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7321390>	Rhondda East	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1933-02-23	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q5241137>	David Williams	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q988081>	Swansea East	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5307870>	Tom Williams, Baron Williams of Barnburgh	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077816>	Don Valley	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5314475>	Duncan Macgregor Graham	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5644826>	Hamilton	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5345919>	Edward Williams	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q1051003>	Ogmore	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5447179>	Fielding West	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5645749>	Hammersmith North	<http://www.wikidata.org/entity/Q9630>	Labour Party	1934-04-24	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1935-10-06	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q5497940>	Frederick Hall	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4119975>	Normanton	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1933-04-18	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q5515799>	Gabriel Price	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q3337141>	Hemsworth	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1934-03-24	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q5537384>	George Buchanan	<http://www.wikidata.org/entity/Q21084453>	36th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5566822>	Glasgow Gorbals	<http://www.wikidata.org/entity/Q9630>	Labour Party	1931-10-27	<http://www.wikidata.org/entity/Q918375>	1931 United Kingdom general election	1935-10-25	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
