mp_ref	mp	term_ref	term	constituency_ref	constituency	party_ref	party	start	election_ref	election	end	cause_ref	cause
<http://www.wikidata.org/entity/Q24154516>	John Hodgson	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7017352>	Newcastle-upon-Tyne		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q24155163>	Frederick Hodgson	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189429>	Barnstaple		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q24192596>	Matthias Attwood	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7996010>	Whitehaven		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q24239143>	Edward Thomas Bainbridge	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56185621>	Taunton		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1842-02-03		nan
<http://www.wikidata.org/entity/Q24239144>	Charles Barry Baldwin	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189395>	Totnes		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q24248901>	Samuel White	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q47412942>	Leitrim		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q24254839>	John Bodkin	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5519481>	Galway County		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q24254979>	Arthur Cole	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5379206>	Enniskillen		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1844-06-04	<http://www.wikidata.org/entity/Q796919>	resignation
<http://www.wikidata.org/entity/Q24254985>	Sir Charles Coote, 9th Baronet	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q47413358>	Queen's County		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q24288427>	Lord Alfred Spencer-Churchill	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q8033405>	Woodstock		nan	1845-12-18	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q2435270>	Timothy O'Brien	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5048726>	Cashel		nan	1846-02-05	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q24568671>	Hugh Tuite	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q47413748>	Westmeath		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q247141>	William Smith O'Brien	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5177700>	County Limerick		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q2492102>	Henry Pelham-Clinton, 5th Duke of Newcastle	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7568050>	South Nottinghamshire		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1846-02-27	<http://www.wikidata.org/entity/Q796919>	resignation
<http://www.wikidata.org/entity/Q2492102>	Henry Pelham-Clinton, 5th Duke of Newcastle	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5431932>	Falkirk Burghs		nan	1846-05-02	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q25182977>	Thomas Chester-Master	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189476>	Cirencester		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1844-07-31		nan
<http://www.wikidata.org/entity/Q25184688>	Donald Maclean	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189462>	Oxford		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q25559009>	Richard Richards	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6819499>	Merioneth		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q2568971>	Benjamin Hall, 1st Baron Llanover	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6781582>	Marylebone		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q25845814>	Henry Marsland	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q43288260>	Stockport		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q25845835>	Robert Archbold	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6406713>	Kildare		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q25893695>	George Thornhill	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q42298201>	Huntingdonshire		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q25927538>	Charles Standish	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189392>	Wigan		nan	1842-04-11	<http://www.wikidata.org/entity/Q56123417>	declared elected after an election petition	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q25927607>	John Dennistoun	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56166282>	Glasgow		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q25927612>	James Ackers	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189428>	Ludlow		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q2599142>	Thomas Langlois Lefroy	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q43022373>	Dublin University		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1841-11-01	<http://www.wikidata.org/entity/Q46993416>	appointed as a judge
<http://www.wikidata.org/entity/Q26000797>	Sir Ralph Howard, 1st Baronet	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7998425>	Wicklow		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26033355>	Sir Edward Gooch, 6th Baronet	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5329450>	East Suffolk		nan	1846-02-19	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26037042>	William Forbes	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7617604>	Stirlingshire		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26037062>	William Collins	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7971105>	Warwick		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26085438>	Henry Seymer	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5298834>	Dorset		nan	1846-02-19	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26124911>	John Harris	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189399>	Newcastle-under-Lyme		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1842-05-11	<http://www.wikidata.org/entity/Q13634247>	election petition
<http://www.wikidata.org/entity/Q26124911>	John Harris	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189399>	Newcastle-under-Lyme		nan	1842-06-14	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1842-07-22	<http://www.wikidata.org/entity/Q13634247>	election petition
<http://www.wikidata.org/entity/Q26128936>	Sir John Duckworth, 2nd Baronet	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189413>	Exeter		nan	1845-07-07	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26161199>	John Barneby	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189371>	East Worcestershire	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1846-11-30	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q26196714>	David Ross	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4882236>	Belfast		nan	1842-08-19	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26196807>	John Allix	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q42298207>	Cambridgeshire		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26197699>	Sir George Beresford, 2nd Baronet	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4815604>	Athlone	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1842-06-13	<http://www.wikidata.org/entity/Q13634247>	election petition
<http://www.wikidata.org/entity/Q26203975>	Herbert Barrett Curteis	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291368>	Rye		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26208039>	John Trotter	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7986607>	West Surrey		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26208214>	Addison Cresswell	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7056200>	North Northumberland		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26208239>	John Somers	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7540492>	Sligo Borough		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26211783>	Christopher Tower	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4983254>	Buckinghamshire		nan	1845-02-21	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26213090>	Thomas Greene	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q42114757>	Lancaster		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26213256>	William James	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5328196>	East Cumberland		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26213262>	Kedgwin Hoskins	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5738069>	Herefordshire		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26213982>	Charles Russell	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56166277>	Reading		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26214003>	Nicholas Maher	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7808888>	Tipperary		nan	1844-02-10	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26215682>	Richard Smithwicke	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5177699>	County Kilkenny		nan	1846-07-29	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26218349>	David Davies	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5043220>	Carmarthenshire		nan	1842-12-27	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26218356>	Luke White	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q47412987>	Longford		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1842-04-18		nan
<http://www.wikidata.org/entity/Q26218359>	Augustus Fuller	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5329459>	East Sussex		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26235784>	Thomas Crosse	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189392>	Wigan		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1842-04-11	<http://www.wikidata.org/entity/Q13634247>	election petition
<http://www.wikidata.org/entity/Q26235993>	Martin Blake	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56166294>	Galway Borough		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26235996>	Frederick Polhill	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56185629>	Bedford		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26237448>	Edward Henry A'Court	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189365>	Tamworth		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26238372>	Sir William Young, 4th Baronet	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4983254>	Buckinghamshire		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1842-06-27	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q26238611>	Thomas Granger	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56185650>	City of Durham		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26239528>	Allan Lockhart	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7448561>	Selkirkshire		nan	1846-02-12	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26242228>	Henry Meynell	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6558664>	Lisburn	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26247295>	Charles Martyn	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q11797285>	Southampton		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1842-05-06	<http://www.wikidata.org/entity/Q13634247>	election petition
<http://www.wikidata.org/entity/Q26252278>	Henry Kemble	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q47412893>	Surrey Eastern		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26255125>	William Lister	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4954575>	Bradford		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1841-08-12	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q26256292>	John Wawn	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q988859>	South Shields		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26256297>	John Childers	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189459>	Malton		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	nan	<http://www.wikidata.org/entity/Q796919>	resignation
<http://www.wikidata.org/entity/Q26257714>	Sir Benjamin Chapman, 4th Baronet	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q47413748>	Westmeath		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26258135>	John Collett	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4815604>	Athlone		nan	1843-04-04	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26258798>	William Reade	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189374>	Waterford City	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1842-06-10	<http://www.wikidata.org/entity/Q13634247>	election petition
<http://www.wikidata.org/entity/Q26260747>	Thomas Gill	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7205758>	Plymouth		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26262567>	John West	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q5310848>	Dublin City	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1841-12-27	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q26262787>	Edward Protheroe	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56166276>	Halifax		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26262867>	William Ramsay	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q6842577>	Midlothian		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1845-06-12	<http://www.wikidata.org/entity/Q796919>	resignation
<http://www.wikidata.org/entity/Q26265397>	David Morris	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q672693>	Carmarthen		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26265450>	William Lyde Wiggett-Chute	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q7986082>	West Norfolk		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26265459>	Philip William Skynner Miles	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q4968765>	Bristol		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26265472>	Edward Farnham	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q11797283>	North Leicestershire		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26265525>	Valentine Blake	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56166294>	Galway Borough		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-01-30	<http://www.wikidata.org/entity/Q5247364>	death in office
<http://www.wikidata.org/entity/Q26267770>	Thomas Maunsell	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189375>	North Northamptonshire		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1847-07-23	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q26270089>	Joseph Holdsworth	<http://www.wikidata.org/entity/Q21084431>	14th United Kingdom Parliament	<http://www.wikidata.org/entity/Q874488>	Wakefield		nan	1841-06-29	<http://www.wikidata.org/entity/Q2073185>	1841 United Kingdom general election	1842-04-21	<http://www.wikidata.org/entity/Q13634247>	election petition
