mp_ref	mp	term_ref	term	constituency_ref	constituency	party_ref	party	start	election_ref	election	end	cause_ref	cause
<http://www.wikidata.org/entity/Q387458>	Charles Bradlaugh	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q56166268>	Northampton		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q3960168>	Sidney Herbert, 14th Earl of Pembroke	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5189643>	Croydon		nan	1886-01-27	<http://www.wikidata.org/entity/Q7864918>	UK Parliamentary by-election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q3991506>	Timothy Daniel Sullivan	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q372802>	Dublin College Green		nan	1885-12-01	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4097186>	Sir John Brunner, 1st Baronet	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7060431>	Northwich	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4381482>	James Gascoyne-Cecil, 4th Marquess of Salisbury	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5225885>	Darwen	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4394451>	Edward James Reed	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5038364>	Cardiff	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4499092>	Henry Holland, 1st Viscount Knutsford	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5646107>	Hampstead	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4666541>	Abel Buckley	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7242069>	Prestwich		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4666623>	Abel Smith	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5744680>	Hertford	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4685934>	Sir Robert Peel, 3rd Baronet	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291394>	Blackburn		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4706577>	Alan Egerton, 3rd Baron Egerton	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q11797260>	Knutsford	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4718264>	Alexander Asher	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5360015>	Elgin Burghs	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4718383>	Alexander Blane	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7566010>	South Armagh		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4718644>	Alexander Craig Sellar	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5566878>	Glasgow Partick		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4718935>	Alexander Dickson	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1070334>	Dover	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4719121>	Alexander Henry Ross	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6735490>	Maidstone	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4719574>	Alexander McArthur	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6519147>	Leicester		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4720374>	Alexander William Hall	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7115222>	Oxford	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4722295>	Alfred Barnes	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1077473>	Chesterfield		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4722620>	Alfred Egerton	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5332195>	Eccles	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4722730>	Alfred Giles	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q11797285>	Southampton	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4722909>	Alfred Illingworth	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q45591236>	Bradford West	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4723516>	Alfred Thomas, 1st Baron Pontypridd	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5328457>	East Glamorganshire	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4724136>	Algernon Borthwick, 1st Baron Glenesk	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6391484>	Kensington South	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4756921>	Andrew Fairbairn	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7108884>	Otley		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4764135>	Angus Holden, 1st Baron Holden	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q42965644>	Bradford East		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4786242>	Archibald Campbell, 1st Baron Blythswood	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q42298185>	Renfrewshire West	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4786274>	Archibald Corbett, 1st Baron Rowallan	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5566937>	Glasgow Tradeston		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4795181>	Arnold Morley	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q42967723>	Nottingham East	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4797831>	Arthur Anthony Baumann	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7158743>	Peckham	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4798520>	Arthur Duncombe	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5921455>	Howdenshire	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4798589>	Arthur Elliot	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7372409>	Roxburghshire		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4798717>	Arthur Forwood	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7103487>	Ormskirk	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4799273>	Arthur John Williams	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7567361>	South Glamorganshire	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4799372>	Arthur Kitching	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q56189424>	Maldon	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4799548>	Arthur Loftus Tottenham	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q874300>	Winchester	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4799741>	Arthur Montagu Brookfield	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291368>	Rye	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4799855>	Arthur O'Connor	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5328240>	East Donegal		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4799855>	Arthur O'Connor	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7269967>	Ossory		nan	1885-12-05	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-01-26	<http://www.wikidata.org/entity/Q50393121>	returned for another seat and chose to sit there
<http://www.wikidata.org/entity/Q4800606>	Arthur Walsh, 3rd Baron Ormathwaite	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7281491>	Radnorshire	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4800717>	Arthur Winterbotham	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5121860>	Cirencester		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4855796>	Banister Fletcher	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q42296856>	Chippenham		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4888213>	Benjamin Armitage	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7404394>	Salford West		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4888818>	Benjamin Hingley	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7057425>	North Worcestershire		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4889119>	Benjamin Pickard	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q4119975>	Normanton	<http://www.wikidata.org/entity/Q6540572>	Liberal-Labour	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4893013>	Bernard Coleridge, 2nd Baron Coleridge	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7492582>	Sheffield Attercliffe	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4893313>	Bernard Kelly	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q7567065>	South Donegal		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4894226>	Bernhard Samuelson	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q989270>	Banbury	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4967272>	Briggs Priestley	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q45592119>	Pudsey	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-12-01	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q4976602>	Brownlow Cecil, 4th Marquess of Exeter	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q11797282>	North Northamptonshire		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5019327>	Caleb Wright	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1080424>	Leigh	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5036058>	Robert Bourke, 1st Baron Connemara	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6410993>	King's Lynn	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5056078>	Cecil Foljambe, 1st Earl of Liverpool	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q3336746>	Mansfield		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5076431>	Charles Conybeare	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5025220>	Camborne	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5076532>	Charles Craufurd Fraser	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q16931901>	Lambeth North	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5076558>	Charles Crompton	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6516209>	Leek		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5077252>	Charles Edward Baring Young	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q45584819>	Christchurch	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5077625>	Charles Fenwick	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291100>	Wansbeck		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5077810>	Charles Fraser-Mackintosh	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6060195>	Inverness-shire	<http://www.wikidata.org/entity/Q5187486>	Crofters' Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5078003>	Charles Milnes Gaskell	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q6912506>	Morley		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5078706>	Charles Hall	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5093858>	Chesterton	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5079415>	Charles James	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q42296848>	Merthyr Tydfil		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5079460>	Charles James Valentine	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q5139589>	Cockermouth		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5080586>	Charles Magniac	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q4906931>	Biggleswade		nan	1885-11-28	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5080854>	Charles McLaren, 1st Baron Aberconway	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q43291154>	Stafford		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5080955>	Charles Mills, 2nd Baron Hillingdon	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1031768>	Sevenoaks	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5081574>	Charles Pelham Villiers	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q8030512>	Wolverhampton South		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5081660>	Charles Pierrepont, 4th Earl Manvers	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1053027>	Newark	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5082424>	Charles Seale-Hayne	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q4804663>	Ashburton	<http://www.wikidata.org/entity/Q622441>	Liberal Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5082737>	Charles Stuart-Wortley, 1st Baron Stuart of Wortley	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q1031731>	Sheffield Hallam	<http://www.wikidata.org/entity/Q9626>	Conservative Party	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
<http://www.wikidata.org/entity/Q5082750>	Charles Stuart Parker	<http://www.wikidata.org/entity/Q21084440>	23rd United Kingdom Parliament	<http://www.wikidata.org/entity/Q56185612>	Perth		nan	1885-11-24	<http://www.wikidata.org/entity/Q3397257>	1885 United Kingdom general election	1886-06-26	<http://www.wikidata.org/entity/Q741182>	dissolution of parliament
